Which%20country%20did%20Kabaddi%2C%20a%20contact%20sport%20involving%20tackling%2C%20originate%20from%3F,India
This%20Canadian%20television%20sportscaster%20is%20known%20for%20his%20%22Hockey%20Night%20in%20Canada%22%20role%2C%20a%20commentary%20show%20during%20hockey%20games.,Don%20Cherry
The%20F1%20season%20of%201994%20is%20remembered%20for%20what%20tragic%20event%3F,Death%20of%20Ayrton%20Senna%20%28San%20Marino%29
What%20is%20the%20oldest%20team%20in%20the%20NFL%3F,Arizona%20Cardinals
What%20is%20the%20name%20of%20Manchester%20United%27s%20home%20stadium%3F,Old%20Trafford
With%20which%20team%20did%20Michael%20Schumacher%20make%20his%20Formula%20One%20debut%20at%20the%201991%20Belgian%20Grand%20Prix%3F,Jordan
There%20are%20a%20total%20of%2020%20races%20in%20Formula%20One%202016%20season.,False
%22Stadium%20of%20Light%22%20is%20the%20home%20stadium%20for%20which%20soccer%20team%3F,Sunderland%20FC
The%20Mazda%20787B%20won%20the%2024%20Hours%20of%20Le%20Mans%20in%20what%20year%3F,1991
Which%20two%20teams%20played%20in%20Super%20Bowl%20XLII%3F,The%20New%20York%20Giants%20%26%20The%20New%20England%20Patriots
Which%20Formula%201%20driver%20switched%20teams%20in%20the%20middle%20of%20the%202017%20season%3F,Carlos%20Sainz%20Jr.
Which%20African%20American%20is%20in%20part%20responsible%20for%20integrating%20%20Major%20League%20baseball%3F,Jackie%20Robinson
Which%20boxer%20was%20banned%20for%20taking%20a%20bite%20out%20of%20Evander%20Holyfield%27s%20ear%20in%201997%3F,Mike%20Tyson
When%20was%20the%20first%20official%20international%20game%20played%3F,1872
How%20many%20times%20did%20Martina%20Navratilova%20win%20the%20Wimbledon%20Singles%20Championship%3F,Nine
Which%20basketball%20team%20has%20attended%20the%20most%20NBA%20grand%20finals%3F,Los%20Angeles%20Lakers
What%20cricketing%20term%20denotes%20a%20batsman%20being%20dismissed%20with%20a%20score%20of%20zero%3F,Duck
Where%20was%20the%20Games%20of%20the%20XXII%20Olympiad%20held%3F,Moscow
In%20association%20football%2C%20or%20soccer%2C%20a%20corner%20kick%20is%20when%20the%20game%20restarts%20after%20someone%20scores%20a%20goal.,False
Who%20won%20the%202016%20Formula%201%20World%20Driver%27s%20Championship%3F,Nico%20Rosberg
What%20is%20the%20nickname%20of%20Northampton%20town%27s%20rugby%20union%20club%3F,Saints
Which%20female%20player%20won%20the%20gold%20medal%20of%20table%20tennis%20singles%20in%202016%20Olympics%20Games%3F,DING%20Ning%20%28China%29
In%20what%20sport%20does%20Fanny%20Chmelar%20compete%20for%20Germany%3F,Skiing
What%20year%20was%20hockey%20legend%20Wayne%20Gretzky%20born%3F,1961
Who%20was%20the%20top%20scorer%20of%20the%202014%20FIFA%20World%20Cup%3F,James%20Rodr%C3%ADguez
Which%20of%20these%20Russian%20cities%20did%20NOT%20contain%20a%20stadium%20that%20was%20used%20in%20the%202018%20FIFA%20World%20Cup%3F,Vladivostok
The%20Rio%202016%20Summer%20Olympics%20held%20it%27s%20closing%20ceremony%20on%20what%20date%3F,August%2021
In%202008%2C%20Usain%20Bolt%20set%20the%20world%20record%20for%20the%20100%20meters%20with%20one%20shoelace%20untied.,True
Which%20country%20will%20host%20the%202020%20Summer%20Olympics%3F,Japan
Who%20was%20the%20British%20professional%20wrestler%20Shirley%20Crabtree%20better%20known%20as%3F,Big%20Daddy
Which%20NBA%20player%20won%20Most%20Valuable%20Player%20for%20the%201999-2000%20season%3F,Shaquille%20O%27Neal
Which%20city%20features%20all%20of%20their%20professional%20sports%20teams%27%20jersey%27s%20with%20the%20same%20color%20scheme%3F,Pittsburgh
With%20which%20doubles%20partner%20did%20John%20McEnroe%20have%20most%20success%3F,Peter%20Fleming
What%20year%20did%20the%20New%20Orleans%20Saints%20win%20the%20Super%20Bowl%3F,2010
Who%20won%20the%202017%20Formula%20One%20World%20Drivers%27%20Championship%3F,Lewis%20Hamilton
Which%20team%20has%20won%20the%20most%20Stanley%20Cups%20in%20the%20NHL%3F,Montreal%20Canadians
What%20tool%20lends%20it%27s%20name%20to%20a%20last-stone%20advantage%20in%20an%20end%20in%20Curling%3F,Hammer
What%20country%20hosted%20the%202014%20Winter%20Olympics%3F,Russia
The%20AHL%20affiliate%20team%20of%20the%20Boston%20Bruins%20is%20named%20what%3F,Providence%20Bruins
Which%20of%20the%20following%20player%20scored%20a%20hat-trick%20during%20their%20Manchester%20United%20debut%3F,Wayne%20Rooney
Which%20professional%20wrestler%20fell%20from%20the%20rafters%20to%20his%20death%20during%20a%20live%20Pay-Per-View%20event%20in%201999%3F,Owen%20Hart
What%20is%20the%20oldest%20team%20in%20Major%20League%20Baseball%3F,Atlanta%20Braves
Roger%20Federer%20is%20a%20famous%20soccer%20player.,False
Which%20NBA%20player%20has%20the%20most%20games%20played%20over%20the%20course%20of%20their%20career%3F,Robert%20Parish
Who%20won%20the%20UEFA%20Champions%20League%20in%202016%3F,Real%20Madrid%20C.F.
Which%20car%20manufacturer%20won%20the%202017%2024%20Hours%20of%20Le%20Mans%3F,Porsche
What%20is%20Tiger%20Woods%27%20all-time%20best%20career%20golf-score%3F,61
